UnitCode,Name,Label,Expr1,IsInSTATS,IsREC,IsRECH,IsNREC,IsNRECH,IsCL,IsCCG,IsBC,IsTT,IsTRVS,IsMISC,IsNROS,Formula
BEOL,Bent's Old Fort NHS,Tour Visitors,F28,0,0,0,0,0,0,0,0,0,0,0,0,F6A
BEOL,Bent's Old Fort NHS,Demonstrations,F31,0,0,0,0,0,0,0,0,0,0,0,0,F7
BEOL,Bent's Old Fort NHS,Station Vistors,F37,0,0,0,0,0,0,0,0,0,0,0,0,F8
BEOL,Bent's Old Fort NHS,Roving Patrol visitors,F40,0,0,0,0,0,0,0,0,0,0,0,0,F9
BEOL,Bent's Old Fort NHS,Recreation Visits,REC,1,0,1,0,0,0,0,0,0,0,0,0,F10
BEOL,Bent's Old Fort NHS,Recreation Visitor Hours,RECH,1,1,1,0,0,0,0,0,0,0,0,0,REC*LOS
BEOL,Bent's Old Fort NHS,Recreation Visits,TRV,0,0,0,0,0,0,0,0,0,0,0,0,REC
BEOL,Bent's Old Fort NHS,Recreation Visitor Hours,TRVH,0,0,0,0,0,0,0,0,0,0,0,0,RECH
BOWA,Booker T. Washington NM,TRVH,TRVH,0,0,0,0,0,0,0,0,0,0,0,0,RECH
BOWA,Booker T. Washington NM,TNRVH,TNRVH,0,0,0,0,0,0,0,0,0,0,0,0,NRECH
DETO,Devils Tower NM,BEGINNING TRAFFIC COUNT,F1,1,1,1,0,0,0,0,0,0,0,0,0,NULL
DETO,Devils Tower NM,(OLD) (NON-RECREATION VEHICLES)NEIGHBOORS - RANCH VEHICLES,NR1,1,1,1,1,1,0,0,0,0,0,0,0,NULL
DETO,Devils Tower NM,(OLD) (NON-RECREATION VEHICLES)RANCH VEHICLES - REMOVED 2013,NR2,0,0,0,0,0,0,0,0,0,0,0,0,NULL
DETO,Devils Tower NM,EMPLOYEE VEHICLES,AD1,1,1,1,0,0,0,0,0,0,0,0,0,NULL
DETO,Devils Tower NM,(ADMINISTRATIVE VEHICLES) EMPLOYEES - REMOVED 2013,AD2,0,0,0,0,0,0,0,0,0,0,0,0,NULL
DETO,Devils Tower NM,(ADMINISTRATIVE VEHICLES)SCHOOL BUSES - REMOVED 2013,AD4,0,0,0,0,0,0,0,0,0,0,0,0,NULL
DETO,Devils Tower NM,BUSES,F3,1,1,1,0,0,0,0,0,0,0,0,0,NULL
DETO,Devils Tower NM,BUS PASSENGERS,F4,1,1,1,0,0,0,0,0,0,0,0,0,NULL
DETO,Devils Tower NM,TENT SITES OCCUPIED,F5,0,0,0,0,0,0,0,0,0,0,0,0,NULL
DETO,Devils Tower NM,PPV,PPV,1,1,1,0,0,0,0,0,0,0,0,0,"IIF(RM GTE 6 AND RM LTE 8,3.5,2.7)"
DETO,Devils Tower NM,NRVEH,NRVEH,1,1,1,1,1,0,0,0,0,0,0,0,"IIF(RY GTE 2021, NR5, (NR1+NR2+NR3+NR4))"
DETO,Devils Tower NM,ADMVEH,ADMVEH,1,1,1,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2021, AD1, IIF((F2-F1) LTE 900,0,(AD1+AD2+AD3+AD4)))"
DETO,Devils Tower NM,ADJVEH,ADJVEH,1,1,1,0,0,0,0,0,0,0,0,0,"IIF(F2 LTE F1,0,(((((F2-F1)*DUPLADJ)-NRVEH)-ADMVEH)-F3))"
DETO,Devils Tower NM,TOTAL,TOTAL,1,1,1,0,0,0,0,0,0,0,0,0,((ADJVEH*PPV)+F4)
DETO,Devils Tower NM,REC,REC,1,0,1,0,0,0,0,0,0,0,0,0,TOTAL
DETO,Devils Tower NM,RECH,RECH,0,0,0,0,0,0,0,0,0,0,0,0,REC*LOSDAY+(TT+TRVS)*LOSON
DETO,Devils Tower NM,NRECH,NRECH,0,0,0,0,0,0,0,0,0,0,0,0,NREC*LOSNREC
DETO,Devils Tower NM,TRV,TRV,0,0,0,0,0,0,0,0,0,0,0,0,REC
DETO,Devils Tower NM,TNRV,TNRV,0,0,0,0,0,0,0,0,0,0,0,0,NREC
DETO,Devils Tower NM,TRVH,TRVH,0,0,0,0,0,0,0,0,0,0,0,0,RECH
DETO,Devils Tower NM,TNRVH,TNRVH,0,0,0,0,0,0,0,0,0,0,0,0,NRECH
DETO,Devils Tower NM,NPS Campground Tent Overnights,TT,1,0,1,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2019,F30,F5*PPV)"
DETO,Devils Tower NM,NPS Campground RV Overnights,TRVS,1,0,1,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2019,F40,F6*PPV)"
CACH,Canyon de Chelly NM,TRAFFIC COUNT AT MAIN ENTRANCE,F1,1,1,1,1,1,0,0,0,0,0,0,0,NULL
DRTO,Dry Tortugas NP,FERRY BOATS,F23,0,0,0,0,0,0,0,0,0,0,0,0,NULL
DRTO,Dry Tortugas NP,FERRY BOAT PASSENGERS,F24,1,1,1,0,0,0,0,0,0,0,0,0,NULL
DRTO,Dry Tortugas NP,MORNING COMMERCIAL FISHING VESSELS,F5,1,0,0,1,1,0,0,0,0,0,0,1,NULL
DRTO,Dry Tortugas NP,OTHER RECREATION VISITORS,F6,0,0,0,0,0,0,0,0,0,0,0,0,NULL
DRTO,Dry Tortugas NP,VISITORS ARRIVING BY SEAPLANE,F7,1,1,1,0,0,0,0,0,0,0,0,0,NULL
DRTO,Dry Tortugas NP,NUMBER OF TENTS,F8,1,0,1,0,0,0,0,0,1,0,0,0,NULL
DRTO,Dry Tortugas NP,COMMERCIAL VESSELS STAYING OVERNIGHT,F9,1,0,0,1,1,0,0,0,0,0,0,1,NULL
DRTO,Dry Tortugas NP,OTHER REC VISTORS,F13,0,0,0,0,0,0,0,0,0,0,0,0,F6
DRTO,Dry Tortugas NP,OTHER REC VISITOR HOURS,F14,0,0,0,0,0,0,0,0,0,0,0,0,F13*LOSMAIN
DRTO,Dry Tortugas NP,FERRY VISITORS,F25,1,1,1,0,0,0,0,0,0,0,0,0,F24
DRTO,Dry Tortugas NP,FERRY VISITOR HOURS,F26,1,0,1,0,0,0,0,0,0,0,0,0,F25*LOSMAIN
DRTO,Dry Tortugas NP,SEAPLANE VISITORS,F15,1,1,1,0,0,0,0,0,0,0,0,0,F7
DRTO,Dry Tortugas NP,CAMPING OS VISITOR HOURS,F18,1,0,1,0,0,0,0,0,0,0,0,0,F17*LOSMAIN
DRTO,Dry Tortugas NP,MORNING COMMERCIAL VESSEL VISITORS,F19,1,0,0,1,1,0,0,0,0,0,0,1,F5*PPBNRECC
DRTO,Dry Tortugas NP,MORNING COMMERCIAL VESSEL VISITOR NREC HOURS,F20,1,0,0,0,1,0,0,0,0,0,0,0,F19*LOSNREC
DRTO,Dry Tortugas NP,GOVERNMENT OS,F21,1,0,0,1,1,0,0,0,0,0,0,1,"IIF(RY GTE 2007,F9*PPBNRECG,F9)"
DRTO,Dry Tortugas NP,REC,REC,0,0,0,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2019,F11+F15+F25,F11+F13+F15+F25)"
DRTO,Dry Tortugas NP,NREC,NREC,0,0,0,0,0,0,0,0,0,0,0,0,F19+F21
DRTO,Dry Tortugas NP,RECH,RECH,0,0,0,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2019,F12+F16+F18+F26,F12+F14+F16+F18+F26)"
DRTO,Dry Tortugas NP,NRECH,NRECH,0,0,0,0,0,0,0,0,0,0,0,0,F20+F22
DRTO,Dry Tortugas NP,TRV,TRV,0,0,0,0,0,0,0,0,0,0,0,0,REC
DRTO,Dry Tortugas NP,TNRV,TNRV,0,0,0,0,0,0,0,0,0,0,0,0,NREC
DRTO,Dry Tortugas NP,TRVH,TRVH,0,0,0,0,0,0,0,0,0,0,0,0,RECH
DRTO,Dry Tortugas NP,TNRVH,TNRVH,0,0,0,0,0,0,0,0,0,0,0,0,NRECH
DRTO,Dry Tortugas NP,TT,TT,0,0,0,0,0,0,0,0,0,0,0,0,F17
DRTO,Dry Tortugas NP,MISC,MISC,0,0,0,0,0,0,0,0,0,0,0,0,F11
DRTO,Dry Tortugas NP,NROS,NROS,0,0,0,0,0,0,0,0,0,0,0,0,F19+F21
DRTO,Dry Tortugas NP,"REC VESSEL VISITORS ",SU1M,0,0,0,0,0,0,0,0,0,0,0,0,F11
DRTO,Dry Tortugas NP,"FERRY BOAT VISITORS ",SU5M,0,0,0,0,0,0,0,0,0,0,0,0,F24
DRTO,Dry Tortugas NP,"OTHER VISITORS ",SU3M,0,0,0,0,0,0,0,0,0,0,0,0,F13
DRTO,Dry Tortugas NP,"COMMERCIAL VISITORS ",SU4M,0,0,0,0,0,0,0,0,0,0,0,0,F19
CAGR,Casa Grande Ruins NM,REC,REC,0,0,0,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2008,F1+F2,F3)+F10"
CAGR,Casa Grande Ruins NM,NREC,NREC,1,0,0,0,1,0,0,0,0,0,0,0,"IIF(RY EQ 2020 AND RM EQ 4,0,IIF(RY EQ 2020 AND RM EQ 5,0,180))"
CAGR,Casa Grande Ruins NM,RECH,RECH,0,0,0,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2008,F1*LOS+F2*LOSGO,REC*0.85)+F10*1"
CAGR,Casa Grande Ruins NM,NRECH,NRECH,0,0,0,0,0,0,0,0,0,0,0,0,NREC*LOSNR
CAGR,Casa Grande Ruins NM,TRV,TRV,0,0,0,0,0,0,0,0,0,0,0,0,REC
CAGR,Casa Grande Ruins NM,TNRV,TNRV,0,0,0,0,0,0,0,0,0,0,0,0,NREC
CAGR,Casa Grande Ruins NM,TRVH,TRVH,0,0,0,0,0,0,0,0,0,0,0,0,RECH
CAGR,Casa Grande Ruins NM,TNRVH,TNRVH,0,0,0,0,0,0,0,0,0,0,0,0,NRECH
CONG,Congaree NP,BUS PASSENGERS,F15,1,1,1,0,0,0,0,0,0,0,0,0,NULL
SITK,Sitka NHP,CONDUCTED TOURS,F119,0,0,0,0,0,0,0,0,0,0,0,0,F16+F14
SITK,Sitka NHP,CONDUCTED TOUR VISITORS,F119A,0,0,0,0,0,0,0,0,0,0,0,0,F17+F15
SITK,Sitka NHP,EDUCATION PROGRAMS,F122,0,0,0,0,0,0,0,0,0,0,0,0,F20+F18
SITK,Sitka NHP,EDUCATION PROGRAM VISITORS,F125,0,0,0,0,0,0,0,0,0,0,0,0,F21+F19
SITK,Sitka NHP,"TOUR, PROGRAM, AV HOURS",F128,0,0,0,0,0,0,0,0,0,0,0,0,F119A+(F125*0.42)+(F23*0.42)+F29+((F25+F27)*0.1666)+F31
NCPE,National Capital Parks East,TRAFFIC COUNT AT FORT DUPONT DRIVE,FD3,1,1,1,1,1,0,0,0,0,0,0,0,NULL
NCPE,National Capital Parks East,TRAFFIC COUNT AT FORT DUPONT SOUTH BOUND,FD4,1,1,1,1,1,0,0,0,0,0,0,0,NULL
GRSA,Great Sand Dunes NP & PRES,VISITORS TO MUSIC PASS,F12,1,1,1,0,0,0,0,0,0,0,0,0,NULL
GRSM,Great Smoky Mountains NP,ABRAMS CG,F120,0,0,0,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2022, F27A+F28A, F27+F28)"
DAAV,Dayton Aviation Heritage NHP,VISITORS TO HUFFMAN INFO CENTER VC (HPIC),F14,1,1,1,0,0,0,0,0,0,0,0,0,NULL
DEPO,Devils Postpile NM,Visitors at Main Entrance,F10,0,0,0,0,0,0,0,0,0,0,0,0,(((F1/2)-F2)*3.5)
NCPE,National Capital Parks East,TRAFFIC COUNT AT SUITLAND 5301 LANE 1,F124,0,0,0,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2015, F313, F16+F23)"
BLUE,Bluestone NSR,Visitors from Tram at Pipestem State Park,F1,1,1,1,0,0,0,0,0,0,0,0,0,NULL
BLUE,Bluestone NSR,REC,REC,1,0,1,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2022, F1+F2B+F3A, F1)"
BLUE,Bluestone NSR,RECH,RECH,1,1,1,0,0,0,0,0,0,0,0,0,REC*LOS
BLUE,Bluestone NSR,TRV,TRV,0,0,0,0,0,0,0,0,0,0,0,0,REC
BLUE,Bluestone NSR,TRVH,TRVH,0,0,0,0,0,0,0,0,0,0,0,0,RECH
ANTI,Antietam NB,NUMBER OF OVERNIGHT STAYS AT ROHRBACH CAMPGROUND,F2,1,0,1,0,0,0,0,0,0,0,1,0,NULL
ANTI,Antietam NB,NUMBER OF SPECIAL EVENT VISITORS,F3,1,1,1,0,0,0,0,0,0,0,0,0,NULL
ANTI,Antietam NB,NUMBER OF BUSES,F5,0,0,0,0,0,0,0,0,0,0,0,0,NULL
ANTI,Antietam NB,Visitors to Visitor Center,F6,1,1,1,0,0,0,0,0,0,0,0,0,F1
ANTI,Antietam NB,SPECIAL EVENT VISITORS,F10,1,1,1,0,0,0,0,0,0,0,0,0,F3
ABLI,Abraham Lincoln Birthplace NHP,BEGINNING TRAFFIC COUNT AT THE MAIN GATE,F1,0,0,0,0,0,0,0,0,0,0,0,0,NULL
ABLI,Abraham Lincoln Birthplace NHP,BEGINNING TRAFFIC COUNT AT THE PICNIC AREA,F3,0,0,0,0,0,0,0,0,0,0,0,0,NULL
ABLI,Abraham Lincoln Birthplace NHP,ENDING TRAFFIC COUNT AT THE PICNIC AREA,F4,1,1,1,0,0,0,0,0,0,0,0,0,NULL
ABLI,Abraham Lincoln Birthplace NHP,BUSES,F5,1,1,1,0,0,0,0,0,0,0,0,0,NULL
ABLI,Abraham Lincoln Birthplace NHP,BUS VISITORS,F6,1,1,1,0,0,0,0,0,0,0,0,0,NULL
ABLI,Abraham Lincoln Birthplace NHP,VISITORS  ENTERING THE MEMORIAL BUILDING,F11,0,0,0,0,0,0,0,0,0,0,0,0,NULL
ABLI,Abraham Lincoln Birthplace NHP,PPV,PPV,1,1,1,0,0,0,0,0,0,0,0,0,"IIF(RM LTE 3 OR RM GTE 10,2.75,IIF(RM EQ 4 OR RM EQ 5,3.5,IIF(RM GTE 6 AND RM LTE 9,3.75,0)))"
ABLI,Abraham Lincoln Birthplace NHP,Visitors entering Main Gate,F8,1,1,1,0,0,0,0,0,0,0,0,0,((F14-F5)*PPV)+F6
ABLI,Abraham Lincoln Birthplace NHP,Visitors at Picnic Area,F9,1,1,1,0,0,0,0,0,0,0,0,0,F15*PPV
ABLI,Abraham Lincoln Birthplace NHP,Bus Passengers,F10,0,0,0,0,0,0,0,0,0,0,0,0,F6
ABLI,Abraham Lincoln Birthplace NHP,REC,REC,1,0,1,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2014,F8+F9+F17,F8+F9)"
ABLI,Abraham Lincoln Birthplace NHP,TRV,TRV,0,0,0,0,0,0,0,0,0,0,0,0,REC
ABLI,Abraham Lincoln Birthplace NHP,TRVH,TRVH,0,0,0,0,0,0,0,0,0,0,0,0,RECH
ABLI,Abraham Lincoln Birthplace NHP,VISITOR CENTER,SU2M,0,0,0,0,0,0,0,0,0,0,0,0,F7
ABLI,Abraham Lincoln Birthplace NHP,MEMORIAL BUILDING,SU3M,0,0,0,0,0,0,0,0,0,0,0,0,F11
ABLI,Abraham Lincoln Birthplace NHP,PICNIC AREA,SU4M,0,0,0,0,0,0,0,0,0,0,0,0,F9
ARPO,Arkansas Post NMEM,Traffic Count at Entrance Lane,F1,1,1,1,0,0,0,0,0,0,0,0,0,NULL
ARPO,Arkansas Post NMEM,Buses,F2,1,1,1,0,0,0,0,0,0,0,0,0,NULL
ARPO,Arkansas Post NMEM,REC,REC,1,1,0,0,0,0,0,0,0,0,0,0,"(IIF(F1 LT 2*NREP,F1-(F1/2),F1-NREP)-F2)*PPV+F3"
ARPO,Arkansas Post NMEM,RECH,RECH,1,0,1,0,0,0,0,0,0,0,0,0,REC*LOSD+F4*LOSON
ARPO,Arkansas Post NMEM,TRV,TRV,0,0,0,0,0,0,0,0,0,0,0,0,REC
ARPO,Arkansas Post NMEM,TRVH,TRVH,0,0,0,0,0,0,0,0,0,0,0,0,RECH
ARPO,Arkansas Post NMEM,MISC,MISC,0,0,0,0,0,0,0,0,0,0,0,0,F4
ARPO,Arkansas Post NMEM,BUS VISITORS,SU2M,0,0,0,0,0,0,0,0,0,0,0,0,F3
ARHO,Arlington House The R.E. Lee MEM,VISITORS ENTERING THE MANSION (ACTUAL COUNT),F1,1,1,1,0,0,0,0,0,0,0,0,0,NULL
ARHO,Arlington House The R.E. Lee MEM,VISITORS ENTERING MANSION,F2,1,1,1,0,0,0,0,0,0,0,0,0,F1
ARHO,Arlington House The R.E. Lee MEM,10% OF VISITOR CENTER FOR GROUNDS ONLY,F4,1,1,1,0,0,0,0,0,0,0,0,0,F2*EXPGO
ARHO,Arlington House The R.E. Lee MEM,GROUNDS ONLY HOURS,F5,1,0,1,0,0,0,0,0,0,0,0,0,F4*LOS
ARHO,Arlington House The R.E. Lee MEM,REC,REC,1,1,0,0,0,0,0,0,0,0,0,0,F2+F4
ARHO,Arlington House The R.E. Lee MEM,RECH,RECH,1,0,1,0,0,0,0,0,0,0,0,0,F3+F5
ARHO,Arlington House The R.E. Lee MEM,TRV,TRV,1,1,0,0,0,0,0,0,0,0,0,0,REC
ARHO,Arlington House The R.E. Lee MEM,TRVH,TRVH,1,0,1,0,0,0,0,0,0,0,0,0,RECH
ARHO,Arlington House The R.E. Lee MEM,MANSION ONLY,SU1M,0,0,0,0,0,0,0,0,0,0,0,0,F2
CHIR,Chiricahua NM,BUSES,F3,0,0,0,0,0,0,0,0,0,0,0,0,NULL
CHIR,Chiricahua NM,BUS PASSENGERS,F4,0,0,0,0,0,0,0,0,0,0,0,0,NULL
CHIR,Chiricahua NM,OVERNIGHT STAYS IN RV'S,F6,1,0,1,0,0,0,0,0,0,1,0,0,NULL
CHIR,Chiricahua NM,OVERNIGHT STAYS IN TENTS,F7,1,0,1,0,0,0,0,0,1,0,0,0,NULL
CHIR,Chiricahua NM,TOTAL VEHICLES,F10,0,0,0,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2005,0,((F1-NRP)-F3))"
CHIR,Chiricahua NM,Rec Visits,REC,1,0,1,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2005,F2+F2*EXPM,F11)"
CHIR,Chiricahua NM,Non-Rec Visits,NREC,1,0,0,0,1,0,0,0,0,0,0,0,"IIF(RY GTE 2004,NREST,F9)"
CHIR,Chiricahua NM,Rec Visitor Hours,RECH,1,0,1,0,0,0,0,0,0,0,0,0,REC*LOSD+F12*LOSON
CHIR,Chiricahua NM,Non-Rec Hours,NRECH,1,0,0,0,1,0,0,0,0,0,0,0,NREC*LOSNR
CHIR,Chiricahua NM,Rec Visits,TRV,1,1,0,0,0,0,0,0,0,0,0,0,REC
CHIR,Chiricahua NM,Non-Rec Visits,TNRV,1,0,0,1,0,0,0,0,0,0,0,0,NREC
CHIR,Chiricahua NM,Recreation Visitor Hours,TRVH,1,0,1,0,0,0,0,0,0,0,0,0,RECH
CHIR,Chiricahua NM,Non-Rec Visitor Hours,TNRVH,1,0,0,0,1,0,0,0,0,0,0,0,NRECH
CHIR,Chiricahua NM,NPS CG Tent Overnight Stays,TT,1,0,1,0,0,0,0,0,0,0,0,0,F7
CHIR,Chiricahua NM,NPS CG RV Overnight Stays,TRVS,1,0,1,0,0,0,0,0,0,0,0,0,F5+F6
CHIR,Chiricahua NM,MISC,MISC,1,0,1,0,0,0,0,0,0,0,0,0,F8
AZRU,Aztec Ruins NM,ENTER THE NUMBER OF RECREATION VISITORS,F255,1,1,1,0,0,0,0,0,0,0,0,0,NULL
AZRU,Aztec Ruins NM,ENTER THE NUMBER OF SPECIAL EVENT VISITORS,F256,1,1,1,0,0,0,0,0,0,0,0,0,NULL
AZRU,Aztec Ruins NM,NON-RECREATION HOURS - REMOVED,F258,0,0,0,0,0,0,0,0,0,0,0,0,NULL
AZRU,Aztec Ruins NM,ENTER THE NUMBER OF BUSES,F253,0,0,0,0,0,0,0,0,0,0,0,0,NULL
AZRU,Aztec Ruins NM,TRV,TRV,0,0,0,0,0,0,0,0,0,0,0,0,F255+F256
AZRU,Aztec Ruins NM,TNRV,TNRV,0,0,0,0,0,0,0,0,0,0,0,0,F257
AZRU,Aztec Ruins NM,TRVH,TRVH,0,0,0,0,0,0,0,0,0,0,0,0,TRV*LOS
AZRU,Aztec Ruins NM,TNRVH,TNRVH,0,0,0,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2011,F257*LOSNR,F258)"
AZRU,Aztec Ruins NM,"SPECIAL EVENT VISITS ",SU1M,0,0,0,0,0,0,0,0,0,0,0,0,F256
CLBA,Clara Barton NHS,NUMBER OF VISITORS ENTERING THE SITE,F1,1,1,1,0,0,0,0,0,0,0,0,0,NULL
CLBA,Clara Barton NHS,NUMBER OF HOUSE VISITORS,F2,1,1,1,0,0,0,0,0,0,0,0,0,F1
CAHA,Cape Hatteras NS,RECH,RECH,1,0,1,0,0,0,0,0,0,0,0,0,(REC-(F30+F35))*LOSR+(F32+F33+F35+F30+F9)*LOSON
CAHA,Cape Hatteras NS,NRECH,NRECH,1,0,0,0,1,0,0,0,0,0,0,0,(NREC-F36)*LOSNRD+F36*LOSNRO
CAHA,Cape Hatteras NS,TRV,TRV,1,1,0,0,0,0,0,0,0,0,0,0,REC
CAHA,Cape Hatteras NS,TNRV,TNRV,1,0,0,1,0,0,0,0,0,0,0,0,NREC
CAHA,Cape Hatteras NS,TRVH,TRVH,1,0,1,0,0,0,0,0,0,0,0,0,RECH
CAHA,Cape Hatteras NS,TT,TT,1,0,0,0,0,0,0,0,1,0,0,0,F32
CAHA,Cape Hatteras NS,TRVS,TRVS,1,0,0,0,0,0,0,0,0,1,0,0,F33
CAHA,Cape Hatteras NS,MISC,MISC,1,0,0,0,0,0,0,0,0,0,1,0,F35+F9
CAHA,Cape Hatteras NS,NROS,NROS,1,0,0,0,0,0,0,0,0,0,0,1,F36
CAHA,Cape Hatteras NS,"VISITOR CENTER'S VISITORS ",SU1M,0,0,0,0,0,0,0,0,0,0,0,0,F34
CAHA,Cape Hatteras NS,"AIRPLANES ",SU2M,0,0,0,0,0,0,0,0,0,0,0,0,F20+F12
CAHA,Cape Hatteras NS,"AIRPLANE PASSENGERS ",SU3M,0,0,0,0,0,0,0,0,0,0,0,0,F30
CAHA,Cape Hatteras NS,TOTAL VEHICLES BODIE ISLAND,SU4M,0,0,0,0,0,0,0,0,0,0,0,0,F1+ADJ
CAHA,Cape Hatteras NS,"NONRECREATION BOATS ",SU8M,0,0,0,0,0,0,0,0,0,0,0,0,F27
DRTO,Dry Tortugas NP,MORNING RECREATION VESSELS (4 PER BOAT),F4,1,1,1,0,0,0,0,0,0,0,1,0,NULL
CONG,Congaree NP,BUSES,F14,1,1,1,0,0,0,0,0,0,0,0,0,NULL
CONG,Congaree NP,Group Camping Overnight Stays,F3,1,0,1,0,0,0,0,0,0,0,1,0,NULL
CONG,Congaree NP,CAMPING PERMITS ISSUED,F4,0,0,0,0,0,0,0,0,0,0,0,0,NULL
CONG,Congaree NP,GUIDED WALKS,F5,0,0,0,0,0,0,0,0,0,0,0,0,NULL
CONG,Congaree NP,VISITORS TAKING GUIDED WALKS,F6,0,0,0,0,0,0,0,0,0,0,0,0,NULL
CONG,Congaree NP,MAIN ENTRANCE VISITORS pre 2022,F9OLD,0,0,0,0,0,0,0,0,0,0,0,0,"IIF(SU1M LT 240,(((SU1M-F14)*2.7)+F15),((((SU1M-240)-F14)*2.7)+F15))"
CONG,Congaree NP,CEDAR CREEK VISITORS pre 2022,F12OLD,0,0,0,0,0,0,0,0,0,0,0,0,"IIF(F17 LTE F20,(F17*2.7),((F17-F20)*2.7))"
CONG,Congaree NP,Recreation Visits,REC,1,0,1,0,0,0,0,0,0,0,0,0,(F9+F12+F13)*EXPM
CONG,Congaree NP,Recreation Visitor Hours,RECH,1,0,1,0,0,0,0,0,0,0,0,0,REC*LOSD+F30
CONG,Congaree NP,Recreation Visits,TRV,1,0,0,0,0,0,0,0,0,0,0,0,REC
CONG,Congaree NP,Recreation Visitor Hours,TRVH,1,0,0,0,0,0,0,0,0,0,0,0,RECH
CONG,Congaree NP,Backcountry Overnight Stays,BC,1,0,1,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2022,F2+F2R+F2C,F2)"
CONG,Congaree NP,Miscellaneous Overnight Stays,MISC,1,0,1,0,0,0,0,0,0,0,0,0,F3
CONG,Congaree NP,NUMBER OF VEHICLES AT ENTRANCE,SU1M,1,1,1,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2010,F1,F1/2)"
CONG,Congaree NP,ATTENDENCE AT GUIDED WALKS,SU5M,0,0,0,0,0,0,0,0,0,0,0,0,F6
ISRO,Isle Royale NP,Voyageur II - onite,F93,1,1,0,0,0,0,0,0,0,0,0,0,F25
ISRO,Isle Royale NP,Rec visits - Island Onite,F94,1,1,0,0,0,0,0,0,0,0,0,0,F83+F86+F87+F88+F89+F90+F91+F93
ISRO,Isle Royale NP,Rec Onite Stays,F95,0,0,0,0,0,0,0,0,0,0,0,0,F73+F75+F77+F79+F81+F84
ISRO,Isle Royale NP,Rec Hours - Island Onite,F96,1,0,1,0,0,0,0,0,0,0,0,0,F74+F76+F78+F80+F82+F85+F92+F84B
ISRO,Isle Royale NP,Nonrec visits - Island,F97,1,0,0,1,0,0,0,0,0,0,0,0,F31+F32+F41+F42+F47+F46+F42D
ISRO,Isle Royale NP,Nonrec onite,F98,1,0,0,0,1,0,0,0,0,0,0,1,F33+F43+F48+F43D
ISRO,Isle Royale NP,REC,REC,0,0,0,0,0,0,0,0,0,0,0,0,F71+F94
ISRO,Isle Royale NP,NREC,NREC,0,0,0,0,0,0,0,0,0,0,0,0,F97
ISRO,Isle Royale NP,RECH,RECH,0,0,0,0,0,0,0,0,0,0,0,0,F72+F96
ISRO,Isle Royale NP,NRECH,NRECH,0,0,0,0,0,0,0,0,0,0,0,0,F99
ISRO,Isle Royale NP,Mainland visits,F114,0,0,0,0,0,0,0,0,0,0,0,0,F65
ISRO,Isle Royale NP,Total - Visits,F120,0,0,0,0,0,0,0,0,0,0,0,0,F108+F114
ISRO,Isle Royale NP,Island hours,F126,0,0,0,0,0,0,0,0,0,0,0,0,F70+F96+F99
ISRO,Isle Royale NP,Mainland Hours,F132,0,0,0,0,0,0,0,0,0,0,0,0,F66
RICH,Richmond NBP,FORT HARRISON REC VISITORS,F105AA,1,1,1,0,0,0,0,0,0,0,0,0,"IIF(F1A GT (NREPFH+NRECFH),F1A-NREPFH-NRECFH,F1A*0.05)*PPVFH"
CHAT,Chattahoochee River NRA,Settles Bridge Visits,Y1,1,1,1,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2020,F24C,IIF(RY GTE 2016 AND RY LTE 2019,((F24-20)*2),IIF(RY LTE 2015 and RY GTE 2002,(((F24/2)-20)*2),(M1))))"
CHOH,Chesapeake & Ohio Canal NHP,TOTAL VC VISITORS,F311,0,0,0,0,0,0,0,0,0,0,0,0,F93+F95A+F238+F240+F241+F91+F152+F239
GWMP,George Washington MEM PKWY,US MARINE CORPS WAR MEMORIAL BUSES,F41,1,1,1,0,0,0,0,0,0,0,0,0,F9*PCTBUS
MORU,Mount Rushmore NMEM,Total Visits,Totalvis,0,0,0,0,0,0,0,0,0,0,0,0,TRV+TNRV
SAHI,Sagamore Hill NHS,INTERPRETIVE PROGRAMS,F9,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SAGU,Saguaro NP,(OLD) Total Recreation Visitors,SU11M,0,0,0,0,0,0,0,0,0,0,0,0,TRV
NAVA,Navajo NM,BUS PASSENGERS,F4B,0,0,0,0,0,0,0,0,0,0,0,0,NULL
CEBR,Cedar Breaks NM,Number of winter visitors,F130,1,1,1,0,0,0,0,0,0,0,0,0,F30
